model,context_length,noise_ratio,entropy,correct
TinyLlama,64,0.3,3.8286271257834,0
TinyLlama,64,0.3,3.7951595241373237,0
TinyLlama,64,0.3,3.7752987200563606,0
TinyLlama,64,0.3,3.853068535978144,0
TinyLlama,64,0.3,3.8942817666313867,0
TinyLlama,64,0.3,4.043951863592321,0
TinyLlama,64,0.3,3.766831647266041,0
TinyLlama,64,0.3,3.8412569652904165,1
TinyLlama,64,0.3,3.77851848710667,0
TinyLlama,64,0.3,3.9953806671229275,0
TinyLlama,64,0.3,3.7984526211565193,0
TinyLlama,64,0.3,4.07724686644294,0
TinyLlama,64,0.3,3.79304639859633,0
TinyLlama,64,0.3,3.8814792903986843,0
TinyLlama,64,0.3,4.122560609470714,0
TinyLlama,64,0.3,3.8828983902931213,0
TinyLlama,64,0.3,3.8406953432343225,0
TinyLlama,64,0.3,3.8121851574290884,0
TinyLlama,64,0.3,3.846349076791243,0
TinyLlama,64,0.4,3.8271024281328376,0
TinyLlama,64,0.4,3.8427936922420156,0
TinyLlama,64,0.4,3.8495019240812822,0
TinyLlama,64,0.4,4.04694693738764,0
TinyLlama,64,0.4,3.722525195641951,0
TinyLlama,64,0.4,4.106724435632879,0
TinyLlama,64,0.4,3.9404189695011484,0
TinyLlama,64,0.4,3.91544646024704,0
TinyLlama,64,0.4,3.8623283342881636,0
TinyLlama,64,0.4,4.135893458669836,0
TinyLlama,64,0.4,3.728962470184673,0
TinyLlama,64,0.4,3.706977741284804,0
TinyLlama,64,0.4,3.794178778474981,0
TinyLlama,64,0.4,4.1185925223610615,0
TinyLlama,64,0.4,3.8630724766037683,0
TinyLlama,64,0.4,3.610413973981684,0
TinyLlama,64,0.4,3.864608320322904,0
TinyLlama,64,0.4,3.753364400430159,0
TinyLlama,64,0.4,3.814852617003701,0
TinyLlama,64,0.4,4.046720092946833,0
TinyLlama,64,0.4,3.8625546531243757,0
TinyLlama,64,0.4,3.847015770998868,0
TinyLlama,64,0.4,3.891928656534715,0
TinyLlama,64,0.4,4.153528885407881,0
TinyLlama,64,0.4,3.9082102179527283,0
TinyLlama,64,0.4,3.7142077576030386,0
TinyLlama,64,0.4,4.032684786753221,0
TinyLlama,64,0.4,3.841053773056377,0
TinyLlama,64,0.4,3.8661654483188284,0
TinyLlama,64,0.4,3.966761816631664,0
TinyLlama,64,0.4,4.1002937663685195,0
TinyLlama,64,0.4,3.7340595071965996,0
TinyLlama,64,0.4,3.7689559242942114,0
TinyLlama,64,0.4,3.9508108442479912,0
TinyLlama,64,0.4,3.791014243255962,0
TinyLlama,64,0.4,4.143108096989718,0
TinyLlama,64,0.4,4.094385380094701,0
TinyLlama,64,0.4,3.683138766072013,1
TinyLlama,64,0.4,3.748958170413971,0
TinyLlama,64,0.4,4.094014888459986,0
TinyLlama,64,0.4,4.106775104999542,0
TinyLlama,64,0.4,3.943132308396426,0
TinyLlama,64,0.4,3.9731411771340803,0
TinyLlama,64,0.4,3.782275042750619,0
TinyLlama,64,0.4,3.8477562178264963,0
TinyLlama,64,0.4,3.946017498319799,0
TinyLlama,64,0.4,3.6722695990042253,0
TinyLlama,64,0.4,4.143062651157379,0
TinyLlama,64,0.4,4.027154927903956,0
TinyLlama,64,0.4,3.978387030688199,0
TinyLlama,64,0.4,3.8161643039096487,0
TinyLlama,64,0.4,3.870949176224795,0
TinyLlama,64,0.4,3.9032423387874258,0
TinyLlama,64,0.4,3.943557007746263,0
TinyLlama,64,0.4,3.8696684295480903,0
TinyLlama,64,0.4,4.0311002406207,0
TinyLlama,64,0.4,3.769258775494315,0
TinyLlama,64,0.4,3.832279243252494,0
TinyLlama,64,0.4,3.827583686871962,0
TinyLlama,64,0.4,3.951982156796889,0
TinyLlama,64,0.4,3.8755017789927395,0
TinyLlama,64,0.4,3.7174463272094727,0
TinyLlama,64,0.4,3.803789501840418,0
TinyLlama,64,0.4,3.8847866600210015,0
TinyLlama,64,0.4,3.8398171717470344,0
TinyLlama,64,0.4,3.841823474927382,0
TinyLlama,64,0.4,4.09786424853585,0
TinyLlama,64,0.4,3.7998937422578987,0
TinyLlama,64,0.4,4.1016382358290935,0
TinyLlama,64,0.4,4.021541264924136,0
TinyLlama,64,0.4,3.7651248303326694,0
TinyLlama,64,0.4,3.874721662564711,0
TinyLlama,64,0.4,3.8250782706520776,0
TinyLlama,64,0.4,3.767812344160947,0
TinyLlama,64,0.4,3.97310532764955,0
TinyLlama,64,0.4,4.084906155412847,0
TinyLlama,64,0.4,3.714522199197249,0
TinyLlama,64,0.4,3.9452697309580715,0
TinyLlama,64,0.4,4.174907646395943,0
TinyLlama,64,0.4,4.001132336529818,0
TinyLlama,64,0.4,3.7367688579992815,1
TinyLlama,64,0.4,4.11775173924186,0
TinyLlama,64,0.4,3.8854153860699046,0
TinyLlama,64,0.4,3.8909939148209314,0
TinyLlama,64,0.4,3.828132737766613,1
TinyLlama,64,0.4,4.041827180168846,0
TinyLlama,64,0.4,3.708824482831088,0
TinyLlama,64,0.4,3.798466530713168,0
TinyLlama,64,0.4,3.773772895336151,0
TinyLlama,64,0.4,4.046138828450983,0
TinyLlama,128,0.0,3.8002421910112556,0
TinyLlama,128,0.0,3.6558877663178877,0
TinyLlama,128,0.0,3.5775533426891672,0
TinyLlama,128,0.0,3.6022246805104343,0
TinyLlama,128,0.0,3.6885561888868157,0
TinyLlama,128,0.0,3.683315000750802,0
TinyLlama,128,0.0,3.668169931931929,0
TinyLlama,128,0.0,3.670429890806025,0
TinyLlama,128,0.0,3.6548407998952,0
TinyLlama,128,0.0,3.5633163072846155,0
TinyLlama,128,0.0,3.6559632149609653,0
TinyLlama,128,0.0,3.6448415409434927,0
TinyLlama,128,0.0,3.5548783865841953,0
TinyLlama,128,0.0,3.600375944917852,0
TinyLlama,128,0.0,3.626830902966586,0
TinyLlama,128,0.0,3.5710467100143433,0
TinyLlama,128,0.0,3.594532446427779,0
TinyLlama,128,0.0,3.667292909188704,1
TinyLlama,128,0.0,3.603517846627669,0
TinyLlama,128,0.0,3.6607925458387895,0
TinyLlama,128,0.0,3.714954576709054,0
TinyLlama,128,0.0,3.670372339812192,0
TinyLlama,128,0.0,3.6347760666500437,0
TinyLlama,128,0.0,3.5989055741917,1
TinyLlama,128,0.0,3.704856504093517,0
TinyLlama,128,0.0,3.5953133593906057,0
TinyLlama,128,0.0,3.6465108502994883,0
TinyLlama,128,0.0,3.7224894762039185,0
TinyLlama,128,0.0,3.740697985345667,0
TinyLlama,128,0.0,3.708141240206632,0
TinyLlama,128,0.0,3.690612917596644,0
TinyLlama,128,0.0,3.6501214504241943,0
TinyLlama,128,0.0,3.6924278140068054,0
TinyLlama,128,0.0,3.5879535241560503,0
TinyLlama,128,0.0,3.697527836669575,1
TinyLlama,128,0.0,3.665756035934795,0
TinyLlama,128,0.0,3.7435648766430942,0
TinyLlama,128,0.0,3.5738667303865608,0
TinyLlama,128,0.0,3.622123496098952,0
TinyLlama,128,0.0,3.637048000639135,0
TinyLlama,128,0.0,3.7527215643362566,0
TinyLlama,128,0.0,3.678406162695451,0
TinyLlama,128,0.0,3.6648410775444726,0
TinyLlama,128,0.0,3.729332848028703,0
TinyLlama,128,0.0,3.666492749344219,0
TinyLlama,128,0.0,3.6490740559317847,0
TinyLlama,128,0.0,3.649809230457653,0
TinyLlama,128,0.0,3.7133356766267256,0
TinyLlama,128,0.0,3.6617058352990584,1
TinyLlama,128,0.0,3.688920329917561,0
TinyLlama,128,0.0,3.6118479696187107,0
TinyLlama,128,0.0,3.586484746499495,0
TinyLlama,128,0.0,3.5269897363402625,0
TinyLlama,128,0.0,3.5751165530898352,0
TinyLlama,128,0.0,3.726332588629289,0
TinyLlama,128,0.0,3.6411595452915537,0
TinyLlama,128,0.0,3.6895963061939585,1
TinyLlama,128,0.0,3.682102170857516,0
TinyLlama,128,0.0,3.6087911237369883,0
TinyLlama,128,0.0,3.6594058871269226,0
TinyLlama,128,0.0,3.6840869675983083,0
TinyLlama,128,0.0,3.592394991354509,0
TinyLlama,128,0.0,3.6291859529235144,0
TinyLlama,128,0.0,3.750697672367096,0
TinyLlama,128,0.0,3.6169676672328603,0
TinyLlama,128,0.0,3.6632490103895012,0
TinyLlama,128,0.0,3.7005345171148125,0
TinyLlama,128,0.0,3.7073200941085815,1
TinyLlama,128,0.0,3.730585613033988,0
TinyLlama,128,0.0,3.765525010499087,0
TinyLlama,128,0.0,3.7602239088578657,0
TinyLlama,128,0.0,3.7137926600196143,0
TinyLlama,128,0.0,3.5903492732481523,0
TinyLlama,128,0.0,3.695293800397353,0
TinyLlama,128,0.0,3.596704428846186,0
TinyLlama,128,0.0,3.6513572497801348,0
TinyLlama,128,0.0,3.5950459079308943,0
TinyLlama,128,0.0,3.736574899066578,0
TinyLlama,128,0.0,3.5933427919041026,0
TinyLlama,128,0.0,3.6763711084019053,0
TinyLlama,128,0.0,3.6322666569189592,0
TinyLlama,128,0.0,3.705129325389862,0
TinyLlama,128,0.0,3.6711891239339653,0
TinyLlama,128,0.0,3.6269637129523535,0
TinyLlama,128,0.0,3.630783660845323,0
TinyLlama,128,0.0,3.6492127505215732,0
TinyLlama,128,0.0,3.673598912629214,0
TinyLlama,128,0.0,3.6410035490989685,0
TinyLlama,128,0.0,3.657700153914365,0
TinyLlama,128,0.0,3.6067675948143005,0
TinyLlama,128,0.1,4.110020084814592,0
TinyLlama,128,0.1,4.215592834082517,0
TinyLlama,128,0.1,3.8033104864033787,0
TinyLlama,128,0.1,3.9732511314478787,0
TinyLlama,128,0.1,4.070933618328788,0
TinyLlama,128,0.1,4.058834119276567,0
TinyLlama,128,0.1,4.118380010128021,0
TinyLlama,128,0.1,4.064493851228193,0
TinyLlama,128,0.1,3.961553004654971,0
TinyLlama,128,0.1,4.067267228256572,0
TinyLlama,128,0.1,3.964819756421176,0
TinyLlama,128,0.1,4.022751613096758,0
TinyLlama,128,0.1,4.066250475970182,0
TinyLlama,128,0.1,4.014322394674474,0
TinyLlama,128,0.1,3.9569462917067786,1
TinyLlama,128,0.1,4.001537295905027,0
TinyLlama,128,0.1,4.016469586979259,0
TinyLlama,128,0.1,4.117444320158525,0
TinyLlama,128,0.1,4.040205137296156,0
TinyLlama,128,0.1,3.9730152054266497,0
TinyLlama,128,0.1,4.03211140090769,0
TinyLlama,128,0.1,4.023955594409596,0
TinyLlama,128,0.1,4.09603275494142,0
TinyLlama,128,0.1,3.9561611901630056,0
TinyLlama,128,0.1,3.979659476063468,0
TinyLlama,128,0.1,4.0367807041515,0
TinyLlama,128,0.1,4.0626368576830085,0
TinyLlama,128,0.1,4.098969627510417,0
TinyLlama,128,0.1,4.279279058629816,0
TinyLlama,128,0.1,4.030719605359164,0
TinyLlama,128,0.1,4.098298647186973,0
TinyLlama,128,0.1,4.178866754878651,0
TinyLlama,128,0.1,4.022886753082275,0
TinyLlama,128,0.1,4.012672359293157,0
TinyLlama,128,0.1,3.9968521811745386,0
TinyLlama,128,0.1,4.059265656904741,0
TinyLlama,128,0.1,3.9344157847491177,0
TinyLlama,128,0.1,4.256911965933713,0
TinyLlama,128,0.1,4.129394374110482,0
TinyLlama,128,0.1,4.203124019232663,0
TinyLlama,128,0.1,3.964543120427565,0
TinyLlama,128,0.1,4.012764713980935,0
TinyLlama,128,0.1,4.1496164419434285,0
TinyLlama,128,0.1,3.902896144173362,0
TinyLlama,128,0.1,4.179585977034136,0
TinyLlama,128,0.1,4.051616256887263,0
TinyLlama,128,0.1,3.9982911348342896,0
TinyLlama,128,0.1,4.15344255620783,0
TinyLlama,128,0.1,4.2046379392797295,0
TinyLlama,128,0.1,3.9693884416060015,0
TinyLlama,128,0.1,4.044387286359614,0
TinyLlama,128,0.1,3.910753228447654,1
TinyLlama,128,0.1,4.108637609265068,0
TinyLlama,128,0.1,4.007096442309293,0
TinyLlama,128,0.1,4.164601569825953,0
TinyLlama,128,0.1,4.0540189363739705,0
TinyLlama,128,0.1,4.073943132703954,0
TinyLlama,128,0.1,4.047149468551982,0
TinyLlama,128,0.1,4.098097080534155,0
TinyLlama,128,0.1,4.056305115873164,0
TinyLlama,128,0.1,4.06660795211792,0
TinyLlama,128,0.1,3.9819723421877082,0
TinyLlama,128,0.1,4.030180118300698,1
TinyLlama,128,0.1,3.9526100917295977,0
TinyLlama,128,0.1,4.211678288199685,0
TinyLlama,128,0.1,4.012325888330286,0
TinyLlama,128,0.1,4.153892452066595,0
TinyLlama,128,0.1,3.993361483920704,0
TinyLlama,128,0.1,4.045341237024828,0
TinyLlama,128,0.1,3.962809047915719,0
TinyLlama,128,0.1,4.054088538343256,0
TinyLlama,128,0.1,3.9895847873254255,0
TinyLlama,128,0.1,4.037046557123011,1
TinyLlama,128,0.1,4.124870094386014,1
TinyLlama,128,0.1,4.069529549642042,1
TinyLlama,128,0.1,4.2137691378593445,0
TinyLlama,128,0.1,4.0140010714530945,0
TinyLlama,128,0.1,3.993930794975974,0
TinyLlama,128,0.1,3.959911259737882,1
TinyLlama,128,0.1,4.004417462782427,0
TinyLlama,128,0.1,4.0430731773376465,0
TinyLlama,128,0.1,4.057260269468481,0
TinyLlama,128,0.1,4.062409547242251,0
TinyLlama,128,0.1,3.9663800217888574,0
TinyLlama,128,0.1,4.205760164694353,0
TinyLlama,128,0.1,3.947662212631919,0
TinyLlama,128,0.1,4.023999355056069,0
TinyLlama,128,0.1,4.257851535623724,0
TinyLlama,128,0.1,4.094282334501093,0
TinyLlama,128,0.1,3.9990195631980896,0
TinyLlama,128,0.2,3.9797850386662916,0
TinyLlama,128,0.2,4.083414007316936,0
TinyLlama,128,0.2,4.786351095546376,0
TinyLlama,128,0.2,4.175751539793882,0
TinyLlama,128,0.2,4.012418858029625,0
TinyLlama,128,0.2,4.140386895699934,0
TinyLlama,128,0.2,4.150669542225924,0
TinyLlama,128,0.2,4.034963277253238,0
TinyLlama,128,0.2,4.756969888101924,0
TinyLlama,128,0.2,4.019070376049388,0
TinyLlama,128,0.2,3.9663161581212822,0
TinyLlama,128,0.2,3.96047644181685,0
TinyLlama,128,0.2,4.172817219387401,0
TinyLlama,128,0.2,4.2042466239495715,0
TinyLlama,128,0.2,4.263510433110324,0
TinyLlama,128,0.2,4.1882387887347825,0
TinyLlama,128,0.2,4.024401686408303,0
TinyLlama,128,0.2,4.084921685132113,0
TinyLlama,128,0.2,3.9436271624131636,0
TinyLlama,128,0.2,4.024657374078577,0
TinyLlama,128,0.2,4.070835709571838,0
TinyLlama,128,0.2,4.5773463303392585,0
TinyLlama,128,0.2,4.041099970990961,0
TinyLlama,128,0.2,4.000627132979306,0
TinyLlama,128,0.2,4.869931345636195,0
TinyLlama,128,0.2,4.864145777442238,0
TinyLlama,128,0.2,4.19058877771551,0
TinyLlama,128,0.2,4.810863310640508,0
TinyLlama,128,0.2,3.9574991193684665,0
TinyLlama,128,0.2,4.246223243800077,0
TinyLlama,128,0.2,4.1754322756420486,0
TinyLlama,128,0.2,4.871223904869773,0
TinyLlama,128,0.2,4.040773502805016,0
TinyLlama,128,0.2,3.9601095129143107,0
TinyLlama,128,0.2,3.764724460515109,0
TinyLlama,128,0.2,3.8847820542075415,1
TinyLlama,128,0.2,3.97692273421721,0
TinyLlama,128,0.2,4.143038489601829,1
TinyLlama,128,0.2,3.981544321233576,1
TinyLlama,128,0.2,4.0509220361709595,0
TinyLlama,128,0.2,3.968371892517263,0
TinyLlama,128,0.2,4.0150495794686405,0
TinyLlama,128,0.2,3.9640287919477983,0
TinyLlama,128,0.2,4.1193087534471,0
TinyLlama,128,0.2,3.5070713975212793,0
TinyLlama,128,0.2,4.014868714592674,0
TinyLlama,128,0.2,4.319693836298856,0
TinyLlama,128,0.2,4.0901200717145745,0
TinyLlama,128,0.2,4.129717409610748,0
TinyLlama,128,0.2,4.080770460042086,0
TinyLlama,128,0.2,4.286282458088615,0
TinyLlama,128,0.2,4.064813738519495,0
TinyLlama,128,0.2,3.891069222580303,0
TinyLlama,128,0.2,4.9261979406530205,0
TinyLlama,128,0.2,4.691026714715091,0
TinyLlama,128,0.2,4.815667661753568,0
TinyLlama,128,0.2,4.077682766047391,0
TinyLlama,128,0.2,4.02707331830805,0
TinyLlama,128,0.2,4.1706918478012085,0
TinyLlama,128,0.2,4.164519407532432,0
TinyLlama,128,0.2,4.109755738215013,0
TinyLlama,128,0.2,4.148978073488582,0
TinyLlama,128,0.2,4.087535749782216,0
TinyLlama,128,0.2,4.0962202603166755,0
TinyLlama,128,0.2,4.266425409100273,0
TinyLlama,128,0.2,4.2766737612811,1
TinyLlama,128,0.2,4.151517580855977,0
TinyLlama,128,0.2,4.16240773417733,0
TinyLlama,128,0.2,4.665899358012459,0
TinyLlama,128,0.2,3.947065245021473,0
TinyLlama,128,0.2,3.9102769764986904,0
TinyLlama,128,0.2,3.9900531226938423,0
TinyLlama,128,0.2,4.1677756038579075,0
TinyLlama,128,0.2,4.109387576580048,0
TinyLlama,128,0.2,4.181248724460602,0
TinyLlama,128,0.2,4.0414675582538955,0
TinyLlama,128,0.2,4.645669823343104,0
TinyLlama,128,0.2,4.263934075832367,0
TinyLlama,128,0.2,4.420668515292081,0
TinyLlama,128,0.2,4.879753069444136,1
TinyLlama,128,0.2,4.049616699868983,0
TinyLlama,128,0.2,4.101534540002996,0
TinyLlama,128,0.2,4.373746953227303,0
TinyLlama,128,0.2,4.340654107657346,0
TinyLlama,128,0.2,3.91307809677991,0
TinyLlama,128,0.2,4.207153011452068,0
TinyLlama,128,0.2,4.181849604303187,0
TinyLlama,128,0.2,4.326668555086309,0
TinyLlama,128,0.2,3.957365556196733,0
TinyLlama,128,0.2,4.143899180672386,0
TinyLlama,128,0.3,4.154907204888084,0
TinyLlama,128,0.3,4.150538206100464,0
TinyLlama,128,0.3,4.511091860857877,0
TinyLlama,128,0.3,3.714212168346752,0
TinyLlama,128,0.3,4.916221098466353,0
TinyLlama,128,0.3,4.843856226314198,0
TinyLlama,128,0.3,4.641952872276306,0
TinyLlama,128,0.3,4.638797212730754,0
TinyLlama,128,0.3,4.018578114834699,0
TinyLlama,128,0.3,4.2826517982916394,0
TinyLlama,128,0.3,4.718893679705533,0
TinyLlama,128,0.3,3.7233897285027937,0
TinyLlama,128,0.3,4.0192331509156665,0
TinyLlama,128,0.3,3.9108220772309736,0
TinyLlama,128,0.3,4.7523909698833116,0
TinyLlama,128,0.3,3.7121231853961945,0
TinyLlama,128,0.3,4.936267218806527,0
TinyLlama,128,0.3,4.064636501398954,0
TinyLlama,128,0.3,4.846996307373047,0
TinyLlama,128,0.3,4.011985984715548,0
TinyLlama,128,0.3,4.892437284643,0
TinyLlama,128,0.3,4.789529946717349,0
TinyLlama,128,0.3,4.411886795000597,0
TinyLlama,128,0.3,4.9002448591319,0
TinyLlama,128,0.3,4.095890538258986,0
TinyLlama,128,0.3,4.820359202948484,0
TinyLlama,128,0.3,4.66955152424899,0
TinyLlama,128,0.3,4.213436625220559,0
TinyLlama,128,0.3,3.753538066690618,0
TinyLlama,128,0.3,4.236244797706604,0
TinyLlama,128,0.3,3.874578600580042,0
TinyLlama,128,0.3,3.8902995748953386,0
TinyLlama,128,0.3,4.850617229938507,0
TinyLlama,128,0.3,4.862829544327476,0
TinyLlama,128,0.3,4.7103023095564405,0
TinyLlama,128,0.3,4.580165462060408,0
TinyLlama,128,0.3,4.848545274951241,0
TinyLlama,128,0.3,4.46654386953874,0
TinyLlama,128,0.3,4.380715781992132,0
TinyLlama,128,0.3,4.980545656247572,0
TinyLlama,128,0.3,4.7743106646971265,0
TinyLlama,128,0.3,4.137936212799766,0
TinyLlama,128,0.3,4.94459835507653,0
TinyLlama,128,0.3,3.639002577825026,0
TinyLlama,128,0.3,4.656605980613015,0
TinyLlama,128,0.3,4.7535335855050525,0
TinyLlama,128,0.3,4.311910152435303,0
TinyLlama,128,0.3,4.737088750709187,0
TinyLlama,128,0.3,4.545218614014712,0
TinyLlama,128,0.3,4.283812891353261,0
TinyLlama,128,0.3,4.186986630613154,0
TinyLlama,128,0.3,4.9302332618019795,0
TinyLlama,128,0.3,4.663993699984117,0
TinyLlama,128,0.3,3.8263081908226013,0
TinyLlama,128,0.3,3.995599015192552,0
TinyLlama,128,0.3,4.436539964242415,0
TinyLlama,128,0.3,4.510686749761755,0
TinyLlama,128,0.3,4.043689185922796,0
TinyLlama,128,0.3,4.147559767419642,0
TinyLlama,128,0.3,4.744911600242961,0
TinyLlama,128,0.3,3.726379031484777,0
TinyLlama,128,0.3,4.570345038717443,0
TinyLlama,128,0.3,3.9388937028971585,0
TinyLlama,128,0.3,3.773717159574682,0
TinyLlama,128,0.3,4.203162244775078,0
TinyLlama,128,0.3,4.221123576164246,0
TinyLlama,128,0.3,4.968848884105682,0
TinyLlama,128,0.3,3.9710938984697517,0
TinyLlama,128,0.3,4.1954397369514815,0
TinyLlama,128,0.3,3.7310949780724267,0
TinyLlama,128,0.3,3.6694183349609375,0
TinyLlama,128,0.3,4.208482384681702,0
TinyLlama,128,0.3,4.145945402708921,0
TinyLlama,128,0.3,4.1230562925338745,0
TinyLlama,128,0.3,4.763610243797302,0
TinyLlama,128,0.3,4.396069645881653,0
TinyLlama,128,0.3,4.797508006746119,0
TinyLlama,128,0.3,3.986714531074871,0
TinyLlama,128,0.3,4.8495406400073655,0
TinyLlama,128,0.3,4.715363968502391,0
TinyLlama,128,0.3,4.454084185036746,0
TinyLlama,128,0.3,4.5622070973569695,0
TinyLlama,128,0.3,4.941558155146512,0
TinyLlama,128,0.3,4.468407495455309,0
TinyLlama,128,0.3,3.9690989174626092,0
TinyLlama,128,0.3,4.779868700287559,0
TinyLlama,128,0.3,4.350008227608421,0
TinyLlama,128,0.3,3.9478783770041033,0
TinyLlama,128,0.3,4.424453767863187,0
TinyLlama,128,0.3,4.783252347599376,1
TinyLlama,128,0.4,4.235289952971718,0
TinyLlama,128,0.4,4.862196347930214,0
TinyLlama,128,0.4,4.54735173962333,0
TinyLlama,128,0.4,4.733516243371096,0
TinyLlama,128,0.4,4.707320495085283,0
TinyLlama,128,0.4,3.644858620383523,0
TinyLlama,128,0.4,4.639559930021113,0
TinyLlama,128,0.4,3.9062545516274194,0
TinyLlama,128,0.4,3.972545201128179,0
TinyLlama,128,0.4,3.693895226175135,0
TinyLlama,128,0.4,4.306261626156894,0
TinyLlama,128,0.4,4.544792402874339,0
TinyLlama,128,0.4,4.6701118837703355,0
TinyLlama,128,0.4,3.7120688503438775,0
TinyLlama,128,0.4,4.364788353443146,0
TinyLlama,128,0.4,4.2043405364860185,0
TinyLlama,128,0.4,4.150175376371904,0
TinyLlama,128,0.4,4.790797152302482,0
TinyLlama,128,0.4,4.734429055994207,0
TinyLlama,128,0.4,4.126293079419569,0
TinyLlama,128,0.4,4.516574198549444,0
TinyLlama,128,0.4,4.798265305432406,0
TinyLlama,128,0.4,3.6344151388515127,0
TinyLlama,128,0.4,4.724551547657359,0
TinyLlama,128,0.4,3.607153421098536,0
TinyLlama,128,0.4,4.119668044827201,0
TinyLlama,128,0.4,5.017594966021451,0
TinyLlama,128,0.4,4.557843674312938,0
TinyLlama,128,0.4,4.508009883490476,0
TinyLlama,128,0.4,4.125321881337599,0
TinyLlama,128,0.4,3.7578339956023474,0
TinyLlama,128,0.4,3.749718752774325,1
TinyLlama,128,0.4,4.209110308777202,0
TinyLlama,128,0.4,3.703837676481767,0
TinyLlama,128,0.4,4.072002042423595,0
TinyLlama,128,0.4,4.460544401949102,0
TinyLlama,128,0.4,4.859248546036807,0
TinyLlama,128,0.4,3.776624722914262,1
TinyLlama,128,0.4,3.8650707494128835,0
TinyLlama,128,0.4,4.031482374126261,0
TinyLlama,128,0.4,4.141610700975765,0
TinyLlama,128,0.4,3.66077260537581,0
TinyLlama,128,0.4,4.934575102545998,0
TinyLlama,128,0.4,4.162381134249947,0
TinyLlama,128,0.4,4.291028380393982,0
TinyLlama,128,0.4,4.488647347146815,0
TinyLlama,128,0.4,3.906640800562772,0
TinyLlama,128,0.4,3.9839087941429834,0
TinyLlama,128,0.4,4.877378485419533,0
TinyLlama,128,0.4,4.499265058474108,0
TinyLlama,128,0.4,4.439236050302332,0
TinyLlama,128,0.4,3.7966172478415747,0
TinyLlama,128,0.4,4.589987104589289,0
TinyLlama,128,0.4,4.916534098711881,0
TinyLlama,128,0.4,3.737523739988154,0
TinyLlama,128,0.4,4.457763238386675,0
TinyLlama,128,0.4,5.040560158816251,0
TinyLlama,128,0.4,4.84150292114778,0
TinyLlama,128,0.4,3.9757488153197547,0
TinyLlama,128,0.4,4.688493750312111,0
TinyLlama,128,0.4,4.332129066640681,0
TinyLlama,128,0.4,3.840157010338523,0
TinyLlama,128,0.4,4.782661118290641,0
TinyLlama,128,0.4,4.4772143851627,0
TinyLlama,128,0.4,4.803729501637545,0
TinyLlama,128,0.4,4.765414178371429,0
TinyLlama,128,0.4,4.190941853956743,0
TinyLlama,128,0.4,4.6001311486417595,0
TinyLlama,128,0.4,3.8607756712219934,0
TinyLlama,128,0.4,4.8786633664911445,0
TinyLlama,128,0.4,3.917684267867695,0
TinyLlama,128,0.4,4.9588965285908095,0
TinyLlama,128,0.4,4.126843709837306,0
TinyLlama,128,0.4,3.703438558361747,0
TinyLlama,128,0.4,4.144159024411982,0
TinyLlama,128,0.4,4.540128144350919,0
TinyLlama,128,0.4,4.231919247995723,0
TinyLlama,128,0.4,4.282040601426905,0
TinyLlama,128,0.4,4.11770481413061,0
TinyLlama,128,0.4,4.765888858925212,0
TinyLlama,128,0.4,4.170427484945818,0
TinyLlama,128,0.4,3.7248337919061836,0
TinyLlama,128,0.4,4.888859017328783,0
TinyLlama,128,0.4,4.202512936158613,0
TinyLlama,128,0.4,3.8074570894241333,0
TinyLlama,128,0.4,4.079221492463892,0
TinyLlama,128,0.4,4.099046980792826,0
TinyLlama,128,0.4,4.866524409164082,0
TinyLlama,128,0.4,4.38132818178697,0
TinyLlama,128,0.4,3.7903184077956458,0
TinyLlama,256,0.0,4.310978293418884,0
TinyLlama,256,0.0,4.570929275317625,0
TinyLlama,256,0.0,4.361612111330032,0
TinyLlama,256,0.0,4.494282903996381,0
TinyLlama,256,0.0,4.476183468645269,0
TinyLlama,256,0.0,4.4812140031294385,0
TinyLlama,256,0.0,4.569535645571622,0
TinyLlama,256,0.0,4.176783166148446,1
TinyLlama,256,0.0,4.503675826571205,0
TinyLlama,256,0.0,4.544435631145131,0
TinyLlama,256,0.0,4.5767679566686805,0
TinyLlama,256,0.0,3.9466555335304956,0
TinyLlama,256,0.0,4.484995183619586,0
TinyLlama,256,0.0,3.662875386801633,0
TinyLlama,256,0.0,4.439310696992007,0
TinyLlama,256,0.0,4.582949269901622,0
TinyLlama,256,0.0,4.469559393145821,0
TinyLlama,256,0.0,3.8665318461981686,0
TinyLlama,256,0.0,4.524364885958758,0
TinyLlama,256,0.0,4.459973351521925,0
TinyLlama,256,0.0,4.53458894924684,0
TinyLlama,256,0.0,4.46205904267051,0
TinyLlama,256,0.0,4.628280688415874,0
TinyLlama,256,0.0,3.930923128669912,0
TinyLlama,256,0.0,4.455033524469896,0
TinyLlama,256,0.0,4.486913670193065,0
TinyLlama,256,0.0,4.63324560360475,0
TinyLlama,256,0.0,3.6410324600609867,0
TinyLlama,256,0.0,4.520640530369499,0
TinyLlama,256,0.0,4.552290715954521,0
TinyLlama,256,0.0,4.496532052755356,0
TinyLlama,256,0.0,3.632654306563464,0
TinyLlama,256,0.0,4.3393824533982714,0
TinyLlama,256,0.0,4.441122288053686,0
TinyLlama,256,0.0,4.574344488707456,0
TinyLlama,256,0.0,4.487743231383237,0
TinyLlama,256,0.0,4.459953351454302,0
TinyLlama,256,0.0,4.262017036026174,0
TinyLlama,256,0.0,3.585840631615032,0
TinyLlama,256,0.0,4.379048802635887,0
